Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Austin Gomber","COL",0,7,0,12,12,57.2,5.306358615516205,2.6531793077581023,2.497109936713508,0.3235294117647059,0.6314433,0.331797235,0.153846153,89.39878484876094,7.491329810140524,6.041769516306551,6.499298316279152,5.672839703045151,-0.3645362854003906,"Austin Gomber",16561,596295
"Jordan Romano","PHI",2,4,8,49,0,42.2,9.914063977310654,3.5859380343464067,2.1093753143214156,0.3181818181818182,0.49019608,0.37815126,0.181818181,95.37512112403101,8.226563725853522,4.080618091065739,5.385136653482965,4.325659831085953,-0.37020063400268555,"Jordan Romano",16122,605447
"Chayce McDermott","BAL",0,1,0,4,1,8.2,9.34615556022856,12.461540746971414,3.1153851867428535,0.34615384615384615,0.48076923,0.357142857,0.23076923,93.41712239583333,15.576925933714268,10.289238149394349,10.058214510968684,7.870823081995297,-0.3712010830640793,"Chayce McDermott",29866,694646
"Caden Dana","LAA",0,4,0,7,5,32.1,9.185567371548029,5.010309475389834,2.505154737694917,0.2625,0.68681319,0.409090909,0.264705882,95.03709779520752,6.402062107442565,4.837222187799841,6.475342635133343,4.4779962690485124,-0.371361568570137,"Caden Dana",31508,702674
"Zach Agnos","COL",1,3,4,30,0,31.1,5.457447694404714,4.882979516046324,1.4361704458959776,0.26804123711340205,0.56097561,0.405940594,0.116279069,95.77554915787337,6.606384051121497,6.493879323387671,5.624498424426482,5.6658215333524,-0.37271127104759216,"Zach Agnos",31552,688642
"Joe La Sorsa","CIN",0,1,0,5,0,6.2,2.70000025749209,2.70000025749209,5.40000051498418,0.36,0.63829787,0.296296296,0.285714285,92.23270089285714,10.80000102996836,5.4705505795346285,11.235137090683057,6.672789216652193,-0.3763221800327301,"Joe La Sorsa",25481,686747
"Jeff Hoffman","TOR",9,7,33,71,0,68,11.117648306190077,3.573529812703953,1.985294340391085,0.2484076433121019,0.796875,0.394117647,0.2,96.35514322916667,4.367647548860387,3.7462716722675578,4.899842398554418,3.7326429824450904,-0.37737658619880676,"Jeff Hoffman",17432,656546
"Ryan Loutos","- - -",1,0,0,12,0,12,6.000000476837196,6.000000476837196,3.000000238418598,0.34782608695652173,0.36885246,0.4375,0.25,95.42671103789428,12.750001013279041,7.547399796288187,8.635136755307549,6.3574556606864405,-0.38940247148275375,"Ryan Loutos",29521,702795
"Jake Irvin","WSN",9,13,0,33,33,180,6.2,3.1,1.9,0.28186714542190305,0.68160153,0.428087986,0.168888888,92.4653637513312,5.7,5.567164803525224,5.635136318206787,4.817866017255518,-0.3906923234462738,"Jake Irvin",21504,663623
"Zach Pop","- - -",0,1,0,5,0,6.2,4.050000386238135,2.70000025749209,5.40000051498418,0.3793103448275862,0.48387097,0.545454545,0.8,96.05870056152344,14.850001416206496,10.710360856472477,11.385137104988173,4.74144095749184,-0.4151224419474602,"Zach Pop",20185,647315
"Carson Whisenhunt","SFG",2,1,0,5,5,23.1,6.171428907744757,4.628571680808568,2.314285840404284,0.24242424242424243,0.79710145,0.436619718,0.206896551,92.52911658653846,5.014285987542615,6.600821193928884,6.906565095161916,5.4798695943721105,-0.41518330574035645,"Carson Whisenhunt",31676,687931
"Josh Simpson","MIA",4,2,0,31,0,30.2,10.565219581690991,6.456523077700051,1.4673916085681933,0.3411764705882353,0.59615385,0.539325842,0.208333333,94.41427791819854,7.336958042840966,4.666879404857196,5.3525280822653905,4.439541269780232,-0.41820821166038513,"Josh Simpson",25957,681006
"Gunnar Hoglund","ATH",1,3,0,6,6,32.1,6.402062107442565,3.0618557905160095,2.783505264105463,0.29473684210526313,0.74285714,0.409523809,0.232558139,93.507939453125,6.402062107442565,7.715348297559144,6.7536931615438895,4.783428873838053,-0.4190484285354614,"Gunnar Hoglund",31318,680684
