Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,Name,MLBAMID,playerids,PlayerId
BAL,Orioles,1,1,0,37,0,1,,37,156,33,19,17,5,38,13,,1,4.19331,1.25584,9.23253,3.24448,2.84561,1.2875,0.244652,0.0859753,0.15867684036493301,,0.235285,0.28534,0.709955,4.1063,164.5,4.445945945945946,158,4.27027027027027,0.0507114,-0.0379274,0,999.0,2,AL,Yaramil Hiraldo,682274,25215,25215
NYM,Mets,1,2,2,25,0,1,,31,133,29,15,14,4,29,14,,2,4.10994,1.39939,8.44254,4.19977,2.01024,1.05519,0.215103,0.107004,0.10809964686632156,,0.24273,0.292564,0.731043,4.33786,118.79999999999998,3.8322580645161284,117,3.774193548387097,0.0506784,0.118894,1,999.0,25,NL,Jonathan Pintaro,702752,33980,33980
TBR,Rays,1,1,0,16,0,1,,16,66,14,7,6,1,15,5,,1,3.72009,1.24372,8.37256,2.89519,2.89189,0.826978,0.220896,0.0763847,0.144511379301548,,0.240613,0.295441,0.712447,3.60722,85.70000000000002,5.356250000000001,83,5.1875,0.0506551,0.0270174,0,999.0,12,AL,Manuel Rodríguez,655889,20794,20794
LAA,Angels,2,2,0,35,0,1,,35,145,30,17,16,5,38,11,,1,4.0071,1.18459,9.84494,2.89679,3.39857,1.34181,0.264988,0.0779705,0.18701788783073425,,0.229208,0.28308,0.717968,3.97788,163.5,4.671428571428572,154,4.4,0.0493244,0.00848803,0,683.219970703125,1,AL,Robert Stephenson,596112,13594,13594
TEX,Rangers,0,1,2,2,0,0,,8,34,8,5,4,1,6,3,,0,5.12691,1.39914,6.75728,3.15554,2.1414,1.43169,0.172596,0.0805998,0.09199653565883636,,0.264878,0.291753,0.662979,4.87619,29.100000000000005,3.6375000000000006,30,3.75,0.0476887,-0.0132601,1,999.0,13,AL,Cal Quantrill,615698,19312,19312
CLE,Guardians,2,2,0,37,0,1,,37,158,34,18,16,5,36,14,,2,3.99098,1.30471,8.71905,3.41623,2.55225,1.12695,0.227268,0.0890461,0.13822151720523834,,0.241225,0.291818,0.728442,4.10824,151.9,4.105405405405405,148,4.0,0.0470629,-0.00506238,0,999.0,5,AL,Codi Heuer,676051,23293,23293
SFG,Giants,1,1,0,23,0,1,,23,95,22,10,9,2,19,6,,1,3.61086,1.25709,7.53904,2.49488,3.02181,0.796018,0.199033,0.0658655,0.1331673488020897,,0.251905,0.300778,0.724452,3.56607,109.40000000000002,4.756521739130435,110,4.782608695652174,0.0466053,0.0386713,0,999.0,30,NL,Jason Foley,671345,19531,19531
LAD,Dodgers,1,1,2,15,0,1,,22,95,21,13,12,4,20,9,,1,4.86511,1.37632,8.1129,3.63836,2.22982,1.54673,0.208392,0.093457,0.11493545025587082,,0.250397,0.284893,0.69449,4.89722,73.0,3.3181818181818183,72,3.272727272727273,0.0447568,-0.0292785,1,999.0,22,NL,Landon Knack,689017,27487,27487
CHC,Cubs,3,3,0,53,0,10,,53,225,47,27,25,7,49,21,,2,4.19047,1.27983,8.39393,3.51718,2.38655,1.19877,0.220172,0.0922551,0.12791667878627777,,0.234015,0.27654,0.707669,4.31244,252.90000000000003,4.771698113207548,243,4.584905660377358,0.0446726,0.0162399,0,999.0,17,NL,Jacob Webb,657097,19274,19274
PIT,Pirates,1,2,0,39,0,1,,39,170,37,19,17,4,37,17,,2,3.92165,1.37269,8.58453,3.86321,2.22212,0.826385,0.219937,0.0989762,0.12096107751131058,,0.244832,0.303309,0.722637,3.87136,164.20000000000005,4.210256410256411,164,4.205128205128205,0.0445956,0.0265353,0,999.0,27,NL,Evan Sisk,681895,24995,24995
PHI,Phillies,1,1,2,13,0,1,,21,91,21,12,11,4,18,7,,1,4.58775,1.34751,7.45884,3.14199,2.37393,1.48782,0.193138,0.0813579,0.11177968233823776,,0.25545,0.28586,0.710918,4.77459,67.6,3.2190476190476187,69,3.2857142857142856,0.0430002,0.0467349,1,999.0,26,NL,Alan Rangel,660604,19524,19524
MIN,Twins,2,2,0,39,0,1,,39,169,38,20,18,4,37,15,,2,4.21076,1.36243,8.40389,3.55227,2.36578,0.997019,0.216508,0.0915166,0.12499137967824936,,0.249562,0.30247,0.707246,4.01307,167.60000000000002,4.297435897435898,170,4.358974358974359,0.0427539,-0.02547,0,999.0,8,AL,Kendry Rojas,696070,sa3016746,sa3016746
TOR,Blue Jays,3,3,0,35,0,0,,35,150,33,18,17,4,35,14,,0,4.28557,1.33257,8.78952,3.61325,2.43258,1.14558,0.230194,0.0946294,0.13556458801031113,,0.242404,0.293662,0.706004,4.04105,152.0,4.3428571428571425,151,4.314285714285714,0.0425459,-0.0319696,0,999.0,14,AL,Spencer Miles,693686,31621,31621
WSN,Nationals,2,2,0,56,2,11,,56,248,53,29,27,5,48,29,,3,4.32729,1.46857,7.76803,4.6303,1.67765,0.757645,0.194674,0.116039,0.07863441854715347,,0.246912,0.298241,0.700333,4.21195,269.1,4.805357142857143,269,4.803571428571429,0.042135,0.0330898,0,999.0,24,NL,Cionel Pérez,672335,19614,19614
CLE,Guardians,0,1,2,2,0,0,,8,36,8,5,4,1,6,3,,1,4.71403,1.41367,7.00936,3.6977,1.8956,1.2323,0.177417,0.0935942,0.08382285386323929,,0.25629,0.288913,0.690964,4.78831,26.100000000000005,3.2625000000000006,27,3.375,0.0416237,-0.012187,1,999.0,5,AL,Ryan Webb,669067,sa3018280,sa3018280
STL,Cardinals,0,1,2,2,0,0,,8,35,9,5,4,1,5,3,,0,4.71278,1.41884,6.00466,3.05209,1.96739,1.26231,0.153212,0.0778758,0.07533646374940872,,0.270626,0.295217,0.695033,4.71886,24.500000000000007,3.062500000000001,28,3.5,0.0413318,-0.00581692,1,999.0,28,NL,Pete Hansen,677337,sa3020798,sa3020798
ATH,Athletics,1,1,0,24,0,1,,24,100,20,11,10,3,24,10,,1,3.89638,1.26971,9.33874,3.82085,2.44416,0.9606,0.244542,0.100052,0.1444903090596199,,0.225069,0.282841,0.713332,3.91144,107.70000000000002,4.487500000000001,100,4.166666666666667,0.0411022,0.0314368,0,999.0,10,AL,Jack Perkins,678022,31468,31468
LAA,Angels,0,1,2,2,0,0,,8,36,8,5,4,1,7,4,,0,4.88722,1.42267,7.87583,3.98323,1.97725,1.40651,0.200674,0.101492,0.09918248653411865,,0.251945,0.288175,0.691453,4.8286,28.100000000000005,3.5125000000000006,29,3.625,0.0410031,-0.000945303,1,999.0,1,AL,Mitch Farris,815083,33628,33628
ARI,Diamondbacks,1,1,0,26,0,1,,26,113,25,13,12,3,24,10,,1,4.12922,1.32298,8.20834,3.26894,2.51101,0.974113,0.213682,0.0850981,0.1285843327641487,,0.248017,0.298837,0.703642,3.91339,109.5,4.211538461538462,110,4.230769230769231,0.0400326,0.00418595,0,999.0,15,NL,Philip Abner,691769,33821,33821
SFG,Giants,3,3,0,60,1,13,,60,257,54,29,26,6,55,25,,3,3.97571,1.32767,8.25725,3.8069,2.16902,0.964858,0.214121,0.0987178,0.1154034435749054,,0.237158,0.285834,0.719706,4.1043,312.79999999999995,5.213333333333333,305,5.083333333333333,0.0397841,0.20094,0,999.0,30,NL,José Buttó,676130,23313,23313
BAL,Orioles,3,3,0,44,0,1,,44,189,39,22,20,5,46,19,,3,4.07042,1.30624,9.44708,3.88864,2.42941,1.05347,0.245228,0.100942,0.14428643137216568,,0.231006,0.289258,0.713119,4.04618,192.70000000000002,4.379545454545455,185,4.204545454545454,0.0391736,-0.0264636,0,999.0,2,AL,Anthony Nunez,689296,25796,25796
NYY,Yankees,2,2,0,39,0,1,,39,169,38,19,18,4,32,15,,2,4.05097,1.34398,7.26378,3.37245,2.15386,0.926522,0.188,0.0872853,0.10071491450071335,,0.249858,0.291765,0.712363,4.10051,157.60000000000002,4.041025641025642,160,4.102564102564102,0.0382103,-0.00584538,0,999.0,9,AL,Yerry De los Santos,660787,21420,21420
TEX,Rangers,1,1,0,33,0,1,,33,139,31,16,15,4,29,10,,1,4.03027,1.22846,7.93588,2.65161,2.99285,1.09207,0.211423,0.0706428,0.14078059047460556,,0.242944,0.286016,0.700666,3.92936,143.40000000000006,4.3454545454545475,142,4.303030303030303,0.0379198,-0.00394022,0,999.0,13,AL,Ryan Brasier,518489,5615,5615
HOU,Astros,3,3,0,54,0,10,,54,228,49,28,26,8,52,20,,3,4.33268,1.28406,8.64428,3.32762,2.59773,1.30521,0.226248,0.0870942,0.13915342837572098,,0.239081,0.282953,0.703765,4.36225,248.80000000000004,4.6074074074074085,241,4.462962962962963,0.0378536,-0.0437662,0,999.0,21,AL,Enyel De Los Santos,660853,18403,18403
LAA,Angels,2,3,0,59,0,11,,59,253,60,31,29,8,47,18,,2,4.36818,1.30845,7.06483,2.65304,2.66292,1.19905,0.184412,0.0692518,0.11516017466783524,,0.258348,0.292948,0.696026,4.29613,260.20000000000005,4.410169491525425,269,4.559322033898305,0.0377296,-0.0385308,0,999.0,1,AL,Brent Suter,608718,13942,13942
NYM,Mets,2,2,0,51,0,7,,51,219,45,25,23,5,48,22,,3,4.04059,1.31874,8.47621,3.90027,2.17324,0.963094,0.219804,0.101141,0.11866289377212524,,0.233277,0.283395,0.710691,4.11074,247.90000000000003,4.860784313725491,239,4.686274509803922,0.0374741,-0.0103874,0,999.0,25,NL,Huascar Brazobán,623211,6107,6107
MIA,Marlins,3,3,0,67,3,15,,67,287,68,35,32,8,50,22,,2,4.32154,1.35317,6.69478,2.99188,2.23765,1.05612,0.172996,0.0773113,0.09568452090024948,,0.259682,0.294311,0.699181,4.28038,323.59999999999997,4.829850746268656,334,4.985074626865671,0.0361467,0.120663,0,999.0,20,NL,Tyler Phillips,663969,20629,20629
COL,Rockies,2,3,0,39,0,1,,39,173,39,21,20,5,38,17,,2,4.48143,1.43937,8.76021,3.92668,2.23094,1.11575,0.221111,0.0991109,0.12200000882148743,,0.256338,0.312208,0.709532,4.26721,148.70000000000002,3.812820512820513,153,3.923076923076923,0.0361122,0.0321638,0,999.0,19,NL,Welinton Herrera,700327,sa3016061,sa3016061
CHC,Cubs,1,1,0,18,0,1,,18,77,14,8,7,1,20,10,,1,3.5727,1.35603,10.0321,5.18597,1.93446,0.683101,0.256551,0.132621,0.12392982840538025,,0.211342,0.281651,0.739772,3.85757,95.50000000000003,5.305555555555557,88,4.888888888888889,0.0358846,0.0263359,0,999.0,17,NL,Luke Little,681432,28036,28036
PHI,Phillies,2,4,0,51,0,6,,51,220,48,27,24,6,47,19,,3,4.30794,1.32915,8.35279,3.42951,2.43556,1.06237,0.215684,0.088556,0.127127967774868,,0.245742,0.295186,0.694968,4.1482,230.8,4.525490196078431,229,4.490196078431373,0.0337438,-0.0320172,0,999.0,26,NL,Kyle Backhus,679775,29615,29615
CIN,Reds,3,3,0,57,0,10,,57,246,49,30,28,8,61,28,,4,4.35291,1.34109,9.63503,4.38979,2.19487,1.23865,0.24822,0.113091,0.13512913137674332,,0.226751,0.280105,0.710005,4.43202,262.0,4.5964912280701755,247,4.333333333333333,0.0336047,0.0868622,0,999.0,18,NL,Connor Phillips,683175,27649,27649
NYM,Mets,3,3,0,45,0,1,,45,192,42,23,21,6,41,17,,2,4.21964,1.29554,8.17336,3.29283,2.48217,1.18584,0.213644,0.0860714,0.12757231295108795,,0.242122,0.284992,0.707352,4.26502,179.0,3.977777777777778,176,3.911111111111111,0.0330561,-0.0388023,0,999.0,25,NL,Austin Warren,681810,24937,24937
CHW,White Sox,2,2,0,32,0,1,,32,138,30,16,15,4,31,12,,1,4.1417,1.29854,8.4912,3.24014,2.62063,1.17468,0.221774,0.0846263,0.13714763522148132,,0.243867,0.291222,0.715474,4.16192,136.60000000000002,4.268750000000001,135,4.21875,0.0327568,-0.010745,0,999.0,4,AL,Brandon Eisert,685126,27668,27668
CIN,Reds,1,1,0,16,0,1,,16,68,14,8,7,2,17,8,,1,3.99243,1.37192,9.51249,4.37271,2.17542,0.972309,0.244885,0.112569,0.13231618702411652,,0.233416,0.295706,0.728895,3.98574,68.4,4.275,65,4.0625,0.0311849,0.0116339,0,999.0,18,NL,Andrew Chafin,605177,12988,12988
PHI,Phillies,0,1,2,2,0,0,,8,35,8,5,4,1,6,3,,1,4.97319,1.45402,6.44091,3.75739,1.7142,1.31366,0.161648,0.0942998,0.06734868139028549,,0.262645,0.288687,0.682894,5.04345,26.100000000000005,3.2625000000000006,27,3.375,0.0309168,0.0121836,1,999.0,26,NL,Jean Cabrera,691893,sa3015433,sa3015433
STL,Cardinals,2,2,0,39,0,1,,39,169,35,20,18,4,39,18,,1,4.14197,1.36303,9.04153,4.14267,2.18254,0.951824,0.233255,0.106873,0.12638183683156967,,0.236767,0.294917,0.710134,3.98337,173.40000000000003,4.446153846153847,168,4.3076923076923075,0.0308521,-0.028264,0,999.0,28,NL,Ryan Fernandez,681676,24862,24862
TBR,Rays,2,2,0,35,0,1,,35,153,32,18,17,5,39,16,,2,4.22974,1.3673,9.88766,4.17661,2.36739,1.23483,0.25363,0.107135,0.14649510383605957,,0.236867,0.297209,0.72877,4.2767,142.3,4.065714285714286,138,3.942857142857143,0.0307244,-0.0237529,0,999.0,12,AL,Cam Booser,592155,16061,16061
WSN,Nationals,3,2,0,51,0,7,,51,218,46,27,25,7,49,21,,2,4.38297,1.31686,8.60721,3.72475,2.31081,1.22839,0.224341,0.0970833,0.12725810706615448,,0.236841,0.281823,0.699531,4.34759,228.70000000000007,4.484313725490198,221,4.333333333333333,0.0307171,-0.0452802,0,999.0,24,NL,Andre Granillo,701552,29542,29542
SDP,Padres,0,1,2,2,0,0,,8,36,9,5,5,1,6,3,,0,4.92557,1.37764,6.95002,3.10217,2.24037,1.43804,0.178643,0.0797379,0.09890461713075638,,0.261974,0.289999,0.678337,4.80721,26.500000000000007,3.312500000000001,30,3.75,0.0303299,-0.0137804,1,999.0,29,NL,Matt Waldron,663362,25550,25550
STL,Cardinals,1,2,0,27,0,1,,27,116,26,13,12,3,25,9,,1,3.97366,1.28194,8.29637,2.9881,2.77647,1.02769,0.21785,0.078463,0.1393868774175644,,0.2461,0.29595,0.714772,3.89048,119.30000000000001,4.4185185185185185,120,4.444444444444445,0.030189,0.00680035,0,999.0,28,NL,Luis Gastelum,703725,sa3020964,sa3020964
COL,Rockies,3,3,0,49,0,4,,49,216,49,27,25,7,44,22,,2,4.6338,1.44968,8.10514,4.06514,1.99382,1.19419,0.204564,0.102599,0.10196488350629807,,0.255373,0.301005,0.704194,4.5421,181.1,3.6959183673469385,186,3.795918367346939,0.0298151,0.0793507,0,712.510009765625,19,NL,Seth Halvorsen,678020,33294,33294
ATH,Athletics,1,1,0,26,0,1,,26,108,24,12,11,3,23,9,,1,4.01713,1.29195,8.05199,3.11599,2.58409,1.08406,0.211192,0.0817277,0.1294640302658081,,0.245278,0.290528,0.718219,4.05331,113.1,4.35,111,4.269230769230769,0.02943,0.0315261,0,999.0,10,AL,Brady Basso,669620,25582,25582
SDP,Padres,2,2,0,58,0,12,,58,248,52,28,26,7,58,25,,3,3.98974,1.32416,9.00158,3.88438,2.31738,1.11399,0.233191,0.100627,0.13256404548883438,,0.234727,0.28701,0.731887,4.20344,287.90000000000003,4.9637931034482765,279,4.810344827586207,0.0294074,0.111237,0,999.0,29,NL,David Morgan,688158,31616,31616
MIN,Twins,1,1,0,22,0,1,,22,91,21,11,10,3,18,6,,1,4.06802,1.25588,7.54287,2.42539,3.10996,1.07789,0.199293,0.0640822,0.13521111756563187,,0.253154,0.294917,0.702597,3.94276,90.30000000000001,4.104545454545455,90,4.090909090909091,0.0293977,-0.00570323,0,999.0,8,AL,Andrew Morris,702193,sa3020569,sa3020569
PIT,Pirates,1,1,2,11,0,1,,18,79,19,11,10,3,15,6,,1,4.79475,1.35558,7.2151,2.89345,2.4936,1.41829,0.186063,0.0746162,0.11144653707742691,,0.262187,0.293653,0.684171,4.67408,59.90000000000001,3.3277777777777784,64,3.5555555555555554,0.0274694,-0.0133749,1,999.0,27,NL,Thomas Harrington,802419,31989,31989
TOR,Blue Jays,3,2,0,41,0,1,,41,175,36,20,18,5,42,17,,2,4.00684,1.2847,9.23234,3.76605,2.45146,1.14348,0.242024,0.0987264,0.1432976871728897,,0.229394,0.281772,0.723495,4.1219,179.30000000000004,4.373170731707318,171,4.170731707317073,0.0269498,-0.00364969,0,999.0,14,AL,Mason Fluharty,689254,31553,31553
PHI,Phillies,1,1,2,12,0,1,,19,84,21,12,11,3,14,6,,1,5.02586,1.40015,6.41213,2.68081,2.39186,1.49649,0.163569,0.0683856,0.09518314898014069,,0.274727,0.298705,0.679448,4.90211,60.09999999999999,3.1631578947368415,67,3.526315789473684,0.0258622,0.0317126,1,999.0,26,NL,Bryse Wilson,669060,19990,19990
COL,Rockies,3,3,0,54,0,9,,54,239,54,29,27,7,49,24,,4,4.47326,1.44344,8.24689,4.00896,2.05711,1.15071,0.207159,0.100704,0.10645505785942078,,0.255373,0.30384,0.714301,4.51046,223.1,4.131481481481481,229,4.2407407407407405,0.0255953,0.196063,0,999.0,19,NL,Brennan Bernardino,657514,16835,16835
CIN,Reds,0,1,2,2,0,0,,8,35,9,5,5,1,6,3,,0,5.3845,1.51111,6.82324,3.88878,1.7546,1.60178,0.170802,0.0973454,0.07345645129680634,,0.270497,0.295143,0.682128,5.28158,26.500000000000007,3.312500000000001,30,3.75,0.0253429,0.0269737,1,999.0,18,NL,Jared Lyons,805723,sa3020483,sa3020483
ATL,Braves,1,1,0,16,0,1,,16,65,13,7,7,2,18,5,,1,3.81843,1.19811,10.2047,3.06373,3.33082,1.19456,0.272563,0.0818307,0.19073253124952316,,0.227644,0.289857,0.727999,3.76977,82.00000000000001,5.125000000000001,76,4.75,0.0249422,0.0318696,0,999.0,16,NL,Joe Jiménez,641729,15761,15761
KCR,Royals,1,1,2,9,0,1,,15,67,16,9,8,2,12,7,,1,4.90282,1.47721,6.87816,3.95119,1.74078,1.20127,0.172188,0.0989145,0.07327394187450409,,0.262953,0.296581,0.685926,4.81244,48.800000000000004,3.2533333333333334,53,3.533333333333333,0.0248257,0.0129259,1,999.0,7,AL,Ben Kudrna,695667,sa3018253,sa3018253
SFG,Giants,1,1,0,21,0,1,,21,88,19,10,9,2,21,8,,1,4.00067,1.30235,9.04717,3.57014,2.53412,1.08143,0.236145,0.0931862,0.14295890927314758,,0.237355,0.291982,0.722297,4.01035,100.4,4.780952380952381,98,4.666666666666667,0.024266,0.00797035,0,999.0,30,NL,Michael Fulmer,605242,13218,13218
DET,Tigers,1,1,0,14,0,1,,14,58,14,7,6,1,11,4,,1,3.94704,1.29759,7.09597,2.7886,2.54463,0.969051,0.185235,0.0727944,0.11244046688079834,,0.253415,0.293199,0.715784,4.03406,65.9,4.707142857142857,68,4.857142857142857,0.0239069,-0.00471475,0,999.0,6,AL,Sean Guenther,674944,20045,20045
CLE,Guardians,2,4,2,34,0,1,,40,176,39,22,21,6,35,20,,1,4.64526,1.45461,7.92754,4.4135,1.7962,1.29044,0.200483,0.111615,0.08886785060167313,,0.248881,0.288014,0.712661,4.79552,131.79999999999998,3.2949999999999995,133,3.325,0.0237538,0.00748356,1,999.0,5,AL,Doug Nikhazy,680951,30142,30142
STL,Cardinals,3,2,0,31,0,1,,31,134,31,16,15,4,25,11,,1,4.17275,1.3256,7.18516,3.10747,2.31222,1.02893,0.186492,0.0806551,0.10583709925413132,,0.25199,0.290833,0.704945,4.19635,117.6,3.793548387096774,121,3.903225806451613,0.0231907,-0.0256537,0,999.0,28,NL,Nick Raquet,675919,20333,20333
WSN,Nationals,2,2,0,37,0,1,,37,157,34,18,17,5,37,14,,1,4.05588,1.2783,8.88011,3.27954,2.70773,1.16572,0.233656,0.0862923,0.14736376702785492,,0.238999,0.289686,0.718764,4.04222,156.9,4.2405405405405405,153,4.135135135135135,0.0229622,0.0155824,0,999.0,24,NL,Julian Fernández,642759,18341,18341
SFG,Giants,3,3,0,53,0,7,,53,227,49,25,23,6,50,22,,3,3.91852,1.32493,8.55299,3.68241,2.32266,0.936476,0.22149,0.0953603,0.12612950056791306,,0.239369,0.292892,0.722216,3.98176,244.00000000000003,4.603773584905661,240,4.528301886792453,0.0225404,0.0275795,0,999.0,30,NL,Ryan Borucki,621366,16350,16350
KCR,Royals,2,2,0,44,0,1,,44,190,41,22,20,5,40,19,,2,4.17385,1.33815,8.19154,3.78552,2.16391,1.0252,0.21198,0.0979617,0.1140187606215477,,0.239719,0.286654,0.707627,4.19402,178.50000000000003,4.0568181818181825,176,4.0,0.0222577,0.00339498,0,999.0,7,AL,Steven Cruz,674444,23165,23165
PHI,Phillies,0,1,2,2,0,0,,7,33,7,4,4,1,6,4,,1,5.12049,1.48884,7.89965,4.71166,1.67662,1.3206,0.19584,0.116807,0.07903353869915009,,0.249094,0.287137,0.678209,5.10698,18.3,2.6142857142857143,19,2.7142857142857144,0.0221029,0.0462968,1,999.0,26,NL,Yoniel Curet,692414,sa3015446,sa3015446
ARI,Diamondbacks,3,3,0,62,0,13,,62,261,61,32,29,9,52,17,,2,4.28125,1.26943,7.56895,2.52419,2.99857,1.30252,0.199495,0.0665302,0.1329651176929474,,0.253649,0.289795,0.705249,4.28449,288.5,4.653225806451613,292,4.709677419354839,0.021454,0.107998,0,999.0,15,NL,Taylor Clarke,664199,17611,17611
KCR,Royals,2,2,0,39,0,1,,39,170,37,20,18,4,35,17,,2,4.13762,1.35832,8.13048,3.83808,2.11837,0.89657,0.208998,0.0986597,0.11033810675144196,,0.242556,0.293163,0.704439,4.06522,160.20000000000005,4.107692307692309,160,4.102564102564102,0.0207347,-0.0120404,0,999.0,7,AL,Luinder Avila,679883,24452,24452
LAA,Angels,3,3,0,47,0,1,,47,198,38,23,21,7,55,22,,2,3.99789,1.26906,10.6342,4.15579,2.55888,1.35088,0.279499,0.109227,0.17027178406715393,,0.217371,0.275873,0.742476,4.26379,204.90000000000003,4.359574468085107,186,3.9574468085106385,0.0201782,0.00613694,0,269.42999267578125,1,AL,Kirby Yates,489446,9073,9073
BAL,Orioles,1,1,0,27,0,1,,27,117,25,13,12,3,28,11,,1,4.00674,1.3002,9.10686,3.64877,2.49587,1.05291,0.237704,0.0952388,0.14246492832899094,,0.235172,0.290662,0.718307,3.98853,121.9,4.514814814814815,120,4.444444444444445,0.0201189,-0.000525678,0,999.0,2,AL,Colin Selby,681882,24986,24986
MIL,Brewers,2,2,0,51,0,6,,51,219,46,25,23,6,48,23,,2,4.04397,1.33659,8.5254,4.00036,2.13116,1.00051,0.220804,0.103607,0.1171964481472969,,0.234634,0.284632,0.718221,4.14972,229.00000000000003,4.4901960784313735,222,4.352941176470588,0.0200183,0.00999859,0,999.0,23,NL,DL Hall,669084,22207,22207
CIN,Reds,2,2,0,41,0,1,,41,181,38,22,20,5,42,21,,2,4.37596,1.42903,9.09313,4.5423,2.00187,1.12396,0.230043,0.114914,0.11512941867113113,,0.241067,0.29619,0.718018,4.41091,162.10000000000002,3.9536585365853663,159,3.8780487804878048,0.0189429,-0.013873,0,999.0,18,NL,Kyle Nicolas,693312,27775,27775
KCR,Royals,1,1,0,20,0,1,,20,84,19,10,9,2,17,6,,1,4.21849,1.30171,8.00308,2.82215,2.83581,1.11292,0.208577,0.0735509,0.13502566516399384,,0.253489,0.29962,0.701964,4.05982,91.0,4.55,91,4.55,0.0178324,0.00154317,0,999.0,7,AL,James McArthur,663704,21527,21527
ATL,Braves,2,2,0,49,0,6,,49,209,43,24,22,6,51,21,,2,3.96999,1.29834,9.38943,3.86946,2.42655,1.06219,0.245132,0.101021,0.14411134272813797,,0.229833,0.286721,0.722678,4.01551,234.0,4.775510204081633,224,4.571428571428571,0.0172418,0.0192869,0,999.0,16,NL,Hayden Harris,802686,31913,31913
NYY,Yankees,2,2,0,33,0,1,,33,143,30,17,16,4,31,15,,1,4.31197,1.34186,8.41262,3.96809,2.12007,1.08067,0.217745,0.102707,0.11503855884075165,,0.236413,0.283325,0.699542,4.27215,135.00000000000006,4.090909090909093,131,3.9696969696969697,0.0166562,-0.0338228,0,999.0,9,AL,Kervin Castro,665645,21656,21656
STL,Cardinals,3,3,0,49,0,4,,49,212,47,26,24,6,43,19,,2,4.40816,1.34694,7.89796,3.4898,2.26316,1.10204,0.20283,0.0896226,0.11320753395557404,,0.246073,0.288732,0.694444,4.25759,205.60000000000002,4.195918367346939,206,4.204081632653061,0.0165813,-0.0646765,0,999.0,28,NL,Matt Pushard,690155,31870,31870
TEX,Rangers,2,3,0,27,0,1,,27,118,26,14,13,4,26,11,,1,4.22831,1.33216,8.5862,3.44565,2.49189,1.19051,0.223117,0.0895371,0.1335797905921936,,0.245979,0.294637,0.716231,4.19644,103.00000000000003,3.8148148148148158,103,3.814814814814815,0.0157629,-0.0317342,0,999.0,13,AL,Peyton Gray,682608,sa3008046,sa3008046
LAA,Angels,2,2,0,51,0,5,,51,220,51,26,24,6,39,20,,2,4.29167,1.38856,6.98114,3.51843,1.98416,1.08653,0.178727,0.0900766,0.08864999562501907,,0.255301,0.291209,0.713579,4.45049,203.00000000000003,3.9803921568627456,209,4.098039215686274,0.0154008,-0.000900122,0,999.0,1,AL,Joey Lucchesi,664192,19320,19320
TOR,Blue Jays,1,1,0,12,0,1,,12,50,12,6,5,1,10,3,,0,4.09956,1.27681,7.5237,2.34538,3.20789,1.10416,0.198313,0.0618204,0.1364925540983677,,0.258828,0.301099,0.707384,3.92563,60.30000000000001,5.025000000000001,62,5.166666666666667,0.0152096,-0.00562917,0,999.0,14,AL,Joe Mantiply,573009,14857,14857
ATL,Braves,1,0,0,18,0,1,,18,77,16,9,8,2,19,8,,2,4.00818,1.33466,9.54834,3.99502,2.39006,0.853533,0.244194,0.102171,0.1420232132077217,,0.234365,0.300918,0.707704,3.87767,79.00000000000003,4.38888888888889,76,4.222222222222222,0.0149795,0.00149827,0,999.0,16,NL,Danny Young,664849,18439,18439
SFG,Giants,1,1,0,26,0,1,,26,110,24,12,11,2,22,11,,1,3.85869,1.36857,7.8019,3.75272,2.079,0.74027,0.200237,0.0963143,0.10392294079065323,,0.246426,0.298492,0.720067,3.87362,117.4,4.515384615384615,116,4.461538461538462,0.0149659,0.0218197,0,999.0,30,NL,Gregory Santos,666619,21894,21894
ATL,Braves,2,2,0,41,0,1,,41,174,42,21,19,5,35,11,,1,4.19099,1.28692,7.72455,2.50095,3.08865,1.16966,0.203088,0.065753,0.13733505457639694,,0.25747,0.299944,0.706588,4.02947,170.70000000000005,4.163414634146343,178,4.341463414634147,0.0144722,-0.0117696,0,999.0,16,NL,Dylan Dodd,689266,29928,29928
TOR,Blue Jays,1,1,0,23,0,1,,23,97,20,11,10,3,23,11,,1,4.04154,1.33122,8.98388,4.18835,2.14497,1.09821,0.232239,0.108271,0.12396761029958725,,0.229312,0.280094,0.726577,4.29207,95.30000000000001,4.143478260869566,90,3.9130434782608696,0.0142758,0.00480567,0,999.0,14,AL,Yariel Rodríguez,684320,33838,33838
NYY,Yankees,0,1,0,8,0,1,,8,33,7,4,3,1,7,3,,0,3.92234,1.30465,8.39975,3.49195,2.40546,0.969795,0.220421,0.0916337,0.12878738343715668,,0.239546,0.290388,0.72018,3.89194,37.7,4.7125,36,4.5,0.0142265,-0.00441139,0,999.0,9,AL,Elmer Rodríguez,695684,sa3019459,sa3019459
