Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,Name,MLBAMID,playerids,PlayerId
MIA,Marlins,8.29513,9.89318,26.776,26.776,0,0.0,,144.395,598.794,121.127,68.39,63.85,20.2936,150.115,46.2202,0.441378,5.77131,3.97971,1.15895,9.35655,2.88086,3.24783,1.26488,0.250696,0.0771888,0.17350734025239944,,0.221518,0.267892,0.712249,3.96315,649.0000000000001,4.5069444444444455,604,4.194444444444445,2.74179,2.18625,9.85783,78.6500015258789,20,NL,Eury Pérez,691587,27768,27768
TEX,Rangers,9.99457,8.12838,24.938,24.938,0,0.0,,153.48,630.905,132.858,68.89,64.63,19.6715,150.671,41.2932,0.498849,7.53131,3.78987,1.13468,8.83527,2.42142,3.6488,1.15353,0.238817,0.0654507,0.17336617410182953,,0.228246,0.274899,0.717962,3.7923,695.4000000000001,4.545098039215687,660,4.313725490196078,2.72953,2.66918,12.3095,132.50999450683594,13,AL,Nathan Eovaldi,543135,9132,9132
DET,Tigers,9.71227,9.76128,28.083,28.083,0,0.0,,159.068,666.794,141.499,77.23,72.11,23.6753,172.93,50.2666,0.494861,6.39894,4.07995,1.20556,9.78428,2.84407,3.44024,1.33954,0.259345,0.0753855,0.18395909667015076,,0.231917,0.284926,0.722075,3.96444,692.8000000000001,4.3572327044025165,661,4.1572327044025155,2.70051,2.21419,11.7043,209.0,6,AL,Jack Flaherty,656427,17479,17479
PIT,Pirates,7.21884,8.72302,22.46,36.422,0,0.6351,,133.301,558.661,124.531,60.46,56.49,12.9232,124.152,39.996,1.3739,4.31822,3.814,1.23425,8.38228,2.70038,3.10411,0.872527,0.222231,0.0715927,0.15063855051994324,,0.242116,0.29583,0.710673,3.53004,619.3000000000001,4.65639097744361,616,4.631578947368421,2.67431,2.16124,2.86288,239.36000061035156,27,NL,Braxton Ashcraft,677952,23793,23793
KCR,Royals,8.62007,8.87745,23.882,29.26,0,0.6616,,137.905,576.505,124.148,62.86,58.59,16.1491,134.44,41.3863,1.16428,6.63227,3.82372,1.20035,8.77385,2.70097,3.24841,1.05392,0.233198,0.0717883,0.16140946000814438,,0.234912,0.285788,0.718375,3.75233,630.0000000000001,4.565217391304349,610,4.420289855072464,2.65016,2.26726,6.60685,190.69000244140625,7,AL,Kris Bubic,663460,21455,21455
SDP,Padres,10.0006,9.06992,27.394,27.394,0,0.0,,156.377,660.491,136.489,73.9,68.81,19.937,156.253,57.5798,0.662134,8.4987,3.96024,1.24103,8.99287,3.3139,2.71368,1.14744,0.236571,0.0871773,0.14939391613006592,,0.229621,0.278685,0.723225,4.06181,668.8000000000001,4.287179487179488,634,4.064102564102564,2.64909,2.33395,11.5472,129.55999755859375,29,NL,Michael King,650633,19853,19853
CLE,Guardians,9.56831,10.9999,28.673,28.673,0,0.0,,174.513,742.242,168.691,90.42,84.35,23.7538,154.732,55.117,0.527218,7.95595,4.35011,1.28247,7.97987,2.8425,2.80735,1.22503,0.208466,0.0742574,0.13420885056257248,,0.248379,0.28948,0.700007,4.21559,681.4,3.8937142857142857,684,3.9085714285714284,2.62083,1.89859,14.1939,188.6300048828125,5,AL,Tanner Bibee,676440,30134,30134
PIT,Pirates,8.50812,9.81459,25.127,31.43,0,0.6351,,143.394,606.635,130.422,69.64,65.15,18.2628,143.32,47.7605,1.04521,6.72774,4.08908,1.24261,8.99533,2.99764,3.0008,1.14625,0.236253,0.0787301,0.1575232371687889,,0.236209,0.287172,0.71122,3.93184,623.8000000000001,4.362237762237763,606,4.2377622377622375,2.58885,1.84813,6.39735,150.00999450683594,27,NL,Bubba Chandler,696149,29868,29868
CHC,Cubs,9.91735,9.11211,26.823,26.823,0,0.0,,159.476,671.645,152.575,81.73,76.19,23.4755,143.755,42.3209,0.43496,8.1562,4.29977,1.2221,8.11278,2.38837,3.39678,1.32484,0.214034,0.0630108,0.15102317184209824,,0.245626,0.284399,0.698425,4.19551,633.9000000000003,3.9867924528301906,634,3.9874213836477987,2.55499,1.70187,12.6029,212.75999450683594,17,NL,Matthew Boyd,571510,15440,15440
NYM,Mets,10.4878,8.91913,27.624,27.624,0,0.0,,160.617,683.258,154.097,76.97,71.74,16.5076,137.739,56.8779,0.53133,5.79839,4.01987,1.31353,7.71808,3.18709,2.42167,0.924983,0.201592,0.0832451,0.1183469146490097,,0.24831,0.295044,0.713307,3.92676,668.9000000000002,4.154658385093169,671,4.167701863354037,2.55374,2.34298,12.1817,452.0400085449219,25,NL,David Peterson,656849,20302,20302
CHC,Cubs,9.12756,7.56341,24.302,24.302,0,0.0,,135.236,563.31,111.639,60.79,56.95,14.7949,142.901,50.9348,0.357395,6.8232,3.79004,1.20215,9.51013,3.38973,2.80557,0.984607,0.253681,0.0904205,0.16326069086790085,,0.220825,0.278402,0.717489,3.72526,635.3,4.705925925925926,592,4.385185185185185,2.49851,2.34116,9.55254,174.72000122070312,17,NL,Edward Cabrera,665795,21690,21690
ATL,Braves,9.42402,9.18403,26.281,26.281,0,0.0,,155.858,665.691,141.983,81.19,76.2,21.2436,164.931,58.5585,0.531847,7.37194,4.40016,1.2867,9.52394,3.38145,2.81652,1.22671,0.247759,0.0879665,0.15979301929473877,,0.236733,0.291934,0.698778,4.05966,658.9000000000001,4.223717948717949,639,4.096153846153846,2.47731,1.6146,12.342,124.86000061035156,16,NL,Spencer Strider,675911,27498,27498
MIL,Brewers,8.51799,8.62241,24.444,24.444,0,0.0,,141.709,591.715,128.492,70.42,65.82,21.996,142.246,39.6867,0.421132,5.16637,4.18026,1.18679,9.03412,2.52052,3.58423,1.39698,0.240397,0.0670707,0.1733260527253151,,0.234963,0.278335,0.711571,4.09495,596.3999999999999,4.199999999999999,573,4.035211267605634,2.44922,1.8499,10.7992,143.82000732421875,23,NL,Brandon Woodruff,605540,16162,16162
MIL,Brewers,9.05044,9.47247,25.372,30.297,0,0.6044,,138.955,589.799,109.931,63.68,59.73,17.5979,166.587,64.1587,0.891065,8.05334,3.86866,1.25285,10.7897,4.15551,2.59648,1.1398,0.282447,0.108781,0.17366620153188705,,0.212391,0.276942,0.738761,3.94285,643.2000000000002,4.627338129496404,583,4.194244604316546,2.42037,2.22818,6.31032,114.13999938964844,23,NL,Jacob Misiorowski,694819,31623,31623
TOR,Blue Jays,7.45564,7.94304,21.874,32.938,0,0.6594,,136.559,574.647,120.214,65.73,61.34,19.8145,157.258,45.958,1.4276,6.49359,4.04265,1.21685,10.3642,3.02889,3.42178,1.30589,0.273661,0.0799761,0.19368454068899155,,0.230209,0.29091,0.725571,3.87055,617.8000000000002,4.509489051094892,587,4.2846715328467155,2.36841,1.81859,3.76561,250.02000427246094,14,AL,Cody Ponce,664074,17920,17920
BAL,Orioles,9.16067,8.10574,25.134,25.134,0,0.0,,140.218,592.591,124.994,66.7,62.47,18.2177,146.962,49.526,0.423105,7.76051,4.00969,1.24463,9.43286,3.17886,2.96737,1.16932,0.247999,0.0835753,0.16442345827817917,,0.233501,0.288487,0.72355,3.95362,609.6,4.354285714285714,586,4.185714285714286,2.35821,2.03275,10.0684,72.95999908447266,2,AL,Kyle Bradish,680694,24586,24586
TBR,Rays,8.7805,10.4385,28.422,28.422,0,0.0,,152.689,641.483,146.635,77.26,72.1,21.5233,134.834,43.209,0.522836,4.92099,4.24981,1.24334,7.94757,2.54688,3.12051,1.26865,0.210191,0.0673579,0.1428331807255745,,0.24713,0.286301,0.704922,4.14716,605.4000000000001,3.95686274509804,605,3.954248366013072,2.35697,1.83126,10.5432,132.36000061035156,12,AL,Drew Rasmussen,656876,25385,25385
ATL,Braves,7.54303,8.54412,22.63,29.048,0,0.6276,,130.311,554.6,119.368,66.05,62.05,15.1277,132.53,49.1659,0.886285,3.79491,4.28552,1.29332,9.15328,3.39567,2.69557,1.0448,0.238966,0.0886511,0.15031450241804123,,0.237955,0.294479,0.695489,3.82949,579.1,4.454615384615384,566,4.3538461538461535,2.34439,1.43281,5.52348,302.9100036621094,16,NL,Reynaldo López,625643,16400,16400
LAA,Angels,10.3584,10.3794,29.464,29.464,0,0.0,,170.877,731.221,160.303,77.13,71.96,14.3568,139.339,72.2546,0.605769,8.22061,3.79009,1.36096,7.3389,3.80561,1.92844,0.756163,0.190556,0.0988136,0.0917426273226738,,0.246337,0.293624,0.731568,4.00937,715.2,4.182456140350878,711,4.157894736842105,2.33136,2.995,12.7606,321.80999755859375,1,AL,José Soriano,667755,22100,22100
CLE,Guardians,9.19653,10.67,28.484,28.484,0,0.0,,163.007,698.941,145.047,81.21,76.07,20.2645,164.615,72.272,0.431335,5.53752,4.2,1.33319,9.08877,3.99031,2.27771,1.11885,0.23552,0.103402,0.13211804628372192,,0.233521,0.286033,0.720349,4.16354,679.2,4.166871165644172,651,3.9938650306748467,2.32614,2.05677,12.2353,144.74000549316406,5,AL,Gavin Williams,668909,30122,30122
ARI,Diamondbacks,9.40579,9.34867,26.267,26.267,0,0.0,,158.21,667.47,152.652,81.71,76.64,21.6358,138.743,47.7694,0.491387,3.53345,4.35977,1.26681,7.8926,2.71743,2.90444,1.23079,0.207864,0.0715678,0.13629639893770218,,0.247745,0.287451,0.697765,4.13184,622.8,3.941772151898734,626,3.962025316455696,2.31521,1.6392,12.7261,284.17999267578125,15,NL,Merrill Kelly,518876,11156,11156
PIT,Pirates,9.55521,11.448,29.725,29.725,0,0.0,,176.418,760.668,180.289,99.48,93.11,24.0886,148.609,55.9413,0.457664,8.47603,4.75003,1.33904,7.58134,2.85386,2.65652,1.22888,0.195367,0.0735424,0.1218244731426239,,0.258943,0.298347,0.675289,4.32087,645.2,3.665909090909091,674,3.8295454545454546,2.30724,1.06904,14.2247,518.6300048828125,27,NL,Mitch Keller,656605,17594,17594
CHC,Cubs,8.25205,7.55114,23.117,23.117,0,0.0,,127.873,538.254,119.827,61.97,57.97,14.7924,113.105,40.3645,0.36563,3.767,4.08006,1.25274,7.96058,2.84095,2.80209,1.04113,0.210133,0.0749916,0.13514136523008347,,0.242504,0.286803,0.704187,3.90533,544.7,4.25546875,539,4.2109375,2.30724,1.78115,9.1118,177.7100067138672,17,NL,Cade Horton,690990,31872,31872
ARI,Diamondbacks,10.3543,10.3947,29.005,29.005,0,0.0,,175.505,748.615,168.537,91.75,86.0,23.1356,153.745,60.9136,0.607337,5.02683,4.41013,1.30737,7.88414,3.12369,2.52398,1.18641,0.205373,0.0813684,0.12400422245264053,,0.246878,0.287472,0.698772,4.22396,690.1,3.9210227272727276,691,3.9261363636363638,2.29636,1.75978,14.2234,222.69000244140625,15,NL,Zac Gallen,668678,19291,19291
MIL,Brewers,8.47352,9.07811,25.871,25.871,0,0.0,,140.432,590.172,127.118,69.64,65.22,20.9626,131.532,43.2273,0.468644,5.71905,4.17982,1.21301,8.42963,2.77035,3.04281,1.34345,0.222871,0.0732453,0.14962585270404816,,0.234871,0.273083,0.714234,4.24805,564.5,4.0321428571428575,544,3.8857142857142857,2.29506,1.72248,9.80154,288.6499938964844,23,NL,Chad Patrick,694477,30113,30113
SFG,Giants,9.74919,10.5387,28.599,28.599,0,0.0,,169.965,719.506,149.091,87.66,81.58,27.225,173.736,65.4614,0.480535,4.59993,4.31983,1.26233,9.19967,3.46632,2.65402,1.44162,0.241465,0.0909811,0.1504843533039093,,0.229568,0.27173,0.719193,4.40974,676.5000000000001,3.979411764705883,637,3.7470588235294118,2.24913,1.78658,13.4387,166.44000244140625,30,NL,Robbie Ray,592662,11486,11486
SEA,Mariners,10.2517,10.0592,28.378,28.378,0,0.0,,172.222,729.297,164.312,92.45,86.49,27.335,152.366,51.6885,0.641677,7.72045,4.51981,1.2542,7.96235,2.70114,2.94777,1.42848,0.208921,0.0708744,0.1380470246076584,,0.245283,0.279438,0.695153,4.46395,638.2999999999998,3.711046511627906,633,3.6802325581395348,2.24454,1.51125,14.0757,171.0500030517578,11,AL,Luis Castillo,622491,15689,15689
ARI,Diamondbacks,9.37283,10.5142,27.119,31.792,0,0.6279,,157.221,662.174,149.905,80.37,75.43,22.6373,132.65,44.2033,1.13737,4.33802,4.31793,1.23462,7.59343,2.53039,3.0009,1.29586,0.200325,0.0667549,0.1335696578025818,,0.244292,0.277668,0.700291,4.24574,614.9,3.91656050955414,612,3.8980891719745223,2.24264,1.72244,8.90236,251.42999267578125,15,NL,Ryne Nelson,669194,26253,26253
SFG,Giants,7.29872,8.80266,22.602,26.827,0,0.6559,,120.686,516.337,112.878,57.04,53.15,10.9286,112.64,48.7048,0.833944,3.48491,3.96359,1.33887,8.40001,3.6321,2.31272,0.814986,0.218153,0.0943275,0.12382519990205765,,0.243194,0.299341,0.714662,3.743,540.3000000000002,4.465289256198349,536,4.429752066115703,2.23314,1.81017,5.25119,690.0999755859375,30,NL,Landen Roupp,694738,30076,30076
STL,Cardinals,7.98851,10.8364,27.517,27.517,0,0.0,,151.182,643.181,153.306,81.15,75.93,19.9158,120.591,41.4417,0.421392,5.53442,4.52018,1.28816,7.17889,2.46706,2.9099,1.1856,0.187491,0.0644323,0.12305906414985657,,0.257136,0.292715,0.680773,4.18454,574.6000000000001,3.805298013245034,596,3.947019867549669,2.21924,1.30265,10.9525,410.2300109863281,28,NL,Matthew Liberatore,669461,22294,22294
BAL,Orioles,9.62893,8.74731,26.281,26.281,0,0.0,,151.873,634.857,141.088,76.15,71.21,23.0525,138.428,43.4155,0.638678,4.07837,4.21991,1.21486,8.20324,2.5728,3.18845,1.36609,0.218046,0.0683862,0.1496596410870552,,0.240207,0.277156,0.711776,4.2236,610.3,4.0151315789473685,596,3.9210526315789473,2.20853,1.87012,11.5524,146.07000732421875,2,AL,Trevor Rogers,669432,22286,22286
CIN,Reds,9.03405,10.5983,27.776,27.776,0,0.0,,164.614,699.555,163.014,90.56,84.87,27.4943,146.946,48.1482,0.532915,3.24444,4.64013,1.28277,8.03402,2.63242,3.05195,1.50321,0.210056,0.0688268,0.14122923463582993,,0.251502,0.286075,0.698455,4.4577,606.1000000000001,3.6733333333333342,615,3.727272727272727,2.19677,1.17886,13.1805,221.92999267578125,18,NL,Andrew Abbott,671096,29911,29911
